email,senha,nome,sobrenome,cep,endereco,numero,complemento,cidade,apelido cartao,pan,dataexp,cvv,cpf
mariana.krajuska@outlook.com,e7851d,Mariana,Krajuska,060485200,Marechal Edson Kniss Kniss,1095,Casa,Campo Largo,VISA teste,4040195458405400,0925,798,17207106402
carolina.kruger@outlook.com,7999d2,Carolina,Kruger,123021135,Presidente Mato Grosso,294,Casa,Vitória,VISA teste,4539298859356780,0423,858,18480267511
dante.rodrigues@gmail.com,1e5bf4,Dante,Rodrigues,284087618,Presidente Jorge Harres Krajuska,1909,Ap. 110,São Paulo,VISA teste,4791034575777750,0025,619,31668050876
silvana.barreto@gmail.com,5eb37c,Silvana,Barreto,568561182,Presidente Santa Catarina,1359,Casa,São Paulo,VISA teste,4916530829913880,0328,112,44222417766
marcos.campos@outlook.com,14021e,Marcos,Campos,868603161,Coronel Roberto Yamada Martins,1197,Casa,Palotina,VISA teste,4556788654666150,0025,055,78228314021
sílvio.meneghel@gmail.com,124451,Sílvio,Meneghel,027512783,Presidente Amazonas,534,Casa,Aracaju,VISA teste,4925612220693890,0327,727,80385367585
júlia.handa@gmail.com,ad75da,Júlia,Handa,500666726,Coronel Júlia de Andrade Maruffa,1270,Ap. 159,Salvador,VISA teste,4486029624341880,0325,396,21013883124
alan.barreto@outlook.com,7c07ad,Alan,Barreto,822235357,Coronel Alfredo Kniss Vicente,1149,Ap. 192,Itapoá,VISA teste,4556116696911250,1021,211,06385630605
ossian.dencker@outlook.com,a60ba3,Ossian,Dencker,212387047,Coronel Jorge Krum Sousa,1444,Ap. 169,Rio de Janeiro,VISA teste,4929815732328990,0026,438,27624624461
ossian.souza@outlook.com,6ef7f3,Ossian,Souza,303538240,Presidente Livia Cremonezi Kovalski,1881,Casa,Belém,VISA teste,4486358232268210,1024,474,55828053546
roberto.meneghel@outlook.com,ecba6c,Roberto,Meneghel,414353532,Marechal Alan Pedri Pereira,835,Casa,São Paulo,VISA teste,4486633610826660,0827,640,85663261682
carolina.rodrigues@outlook.com,7ec631,Carolina,Rodrigues,054228338,Marechal Aline da Franco Krum,38,Casa,Divinópolis,VISA teste,4539939675453640,0226,653,81725015812
guilherme.rodrigues@outlook.com,4a1df4,Guilherme,Rodrigues,505377830,Marechal Ada Starosta Shinohata,721,Casa,Campo Grande,VISA teste,4916250823857010,0321,301,74060784638
josé.gallice@outlook.com,c4b844,José,Gallice,236788657,Presidente Elaini de Kovalski Franco,821,Ap. 111,Itapoá,VISA teste,4929636009526800,1228,905,54563161560
isabella.souza@outlook.com,53017f,Isabella,Souza,380805656,Marechal Luna de Vicente Meneghel,474,Ap. 112,Porto Alegre,VISA teste,4929033533535190,1127,672,10582184006
sandra.andrade@gmail.com,c810b6,Sandra,Andrade,626061108,Marechal Eduardo Gomes Kovalski,1747,Ap. 70,Rio de Janeiro,VISA teste,4532106268448320,0923,541,66417487053
sandra.moreira@outlook.com,5d6eea,Sandra,Moreira,418160647,Marechal Dante da Yamada Iboshi,1263,Ap. 36,Palotina,VISA teste,4368211525317160,0923,716,71438170814
silvana.megumi@outlook.com,d06a4a,Silvana,Megumi,437486786,Coronel Luis Andrade Iboshi,211,Ap. 149,Santa Maria,VISA teste,4916804463511540,0527,835,52724724352
alfredo.calopsita@outlook.com,7b21fd,Alfredo,Calopsita,034674051,Marechal Sandra Kawasaki Queiroz,1385,Casa,Curitiba,VISA teste,4215185437068820,0524,407,34187114836
luis.dencker@bol.com.br,39ea49,Luis,Dencker,200668732,Presidente Roberto Rodrigues Dencker,1684,Ap. 33,Curitiba,VISA teste,4916596857481920,0129,323,57013271131
maria.shinohata@gmail.com,b0348e,Maria,Shinohata,706805660,Presidente Sergipe,1496,Ap. 173,Rio de Janeiro,VISA teste,4539231009722740,0022,367,05403767815
marcos.pedri@gmail.com,d11004,Marcos,Pedri,335314658,Marechal Silvana Queiroz Pereira,998,Ap. 131,Campo Grande,VISA teste,4024007136969540,0222,748,42067011315
laura.dudeque@bol.com.br,0e7725,Laura,Dudeque,226751568,Presidente Sergipe,880,Casa,Santa Maria,VISA teste,4539173226879570,1227,573,36088634206
mariana.strozzi@outlook.com,ca6f6c,Mariana,Strozzi,735054760,Marechal Eduardo de Calopsita Dencker,369,Casa,Rio de Janeiro,VISA teste,4539558252652060,0624,246,60066475845
josé.moreira@outlook.com,6a90a7,José,Moreira,637821375,Presidente Sandra Megumi Strozzi,1647,Ap. 172,Manaus,VISA teste,4456647558132940,0826,141,32236615256
luiz.barreto@outlook.com,7922cc,Luiz,Barreto,264417181,Marechal Alagoas,257,Casa,Campo Largo,VISA teste,4556482012641540,0524,696,84550033708
roberto.kniss@outlook.com,4d5eff,Roberto,Kniss,310271480,Coronel Santa Catarina,1240,Casa,Curitibanos,VISA teste,4556307860078930,0122,041,75522854145
renan.campos@bol.com.br,93813e,Renan,Campos,404723028,Coronel Marcos Strozzi Barreto,267,Casa,São Paulo,VISA teste,4024007116567210,0722,074,46647001261
edson.vicente@outlook.com,57667f,Edson,Vicente,655153663,Marechal Edson Lopes Kawasaki,691,Ap. 52,Aracaju,VISA teste,4486336166284610,0021,943,43477648521
pedro.olini@outlook.com,168021,Pedro,Olini,722155335,Marechal Sandra Dencker Padovani,508,Ap. 126,Santa Maria,VISA teste,4716879501225340,0125,073,73153020148
luis.meneghel@outlook.com,f35daa,Luis,Meneghel,427876048,Marechal Aline Yamada Strozzi,780,Casa,São Paulo,VISA teste,4539640613204580,1226,484,61132747863
sílvio.meneghel@bol.com.br,124451,Sílvio,Meneghel,116024571,Presidente Silvana Pedri Kovalski,1814,Casa,Belém,VISA teste,4716111399391310,0521,790,70100561855
luna.harres@gmail.com,d23c9b,Luna,Harres,275385408,Presidente Eduarda Rodrigues Iboshi,386,Ap. 2,Cuiabá,VISA teste,4024007169361910,1224,554,55640778480
renan.krajuska@outlook.com,1c66ac,Renan,Krajuska,257735688,Marechal Pedro de Gomes Pedri,165,Ap. 10,Belém,VISA teste,4716478761769340,0027,367,02874773347
luna.maruffa@outlook.com,34ddb3,Luna,Maruffa,214282682,Marechal Isabella de Pedri Kovalski,508,Casa,Monte Alegre do Sul,VISA teste,4556075985492980,0624,966,35535155148
enzo.harres@outlook.com,e4d20f,Enzo,Harres,562802318,Presidente Isabella Handa Krajuska,1836,Casa,Itapoá,VISA teste,4650330368455890,0528,703,67136005331
laura.iboshi@outlook.com,b7183f,Laura,Iboshi,815181157,Marechal Jorge Pedri Moreira,1190,Casa,Rio de Janeiro,VISA teste,4716551684548580,0126,029,28838786383
alan.kovalski@gmail.com,846940,Alan,Kovalski,128501177,Marechal São Paulo,869,Ap. 99,Campo Grande,VISA teste,4406364117497710,0528,680,57855608308
antonio.padovani@outlook.com,bf9724,Antonio,Padovani,164053025,Coronel Roberto Maruffa Starosta,1017,Ap. 174,Palotina,VISA teste,4916095362822000,1029,957,56228206250
daniel.schumacher@outlook.com,682ed1,Daniel,Schumacher,037228468,Marechal Marcos Kniss Cremonezi,169,Ap. 113,Campo Grande,VISA teste,4532082077198030,0424,951,60701524145
eduarda.souza@outlook.com,57e70a,Eduarda,Souza,753804158,Coronel José de Kruger Olini,123,Ap. 196,Maceió,VISA teste,4929561150964380,0621,663,20626637214
josé.pereira@gmail.com,348e83,José,Pereira,456367780,Presidente Livia de Krajuska Queiroz,1892,Casa,São Paulo,VISA teste,4024007131467930,0927,553,74453211478
eduardo.martins@outlook.com,6eba65,Eduardo,Martins,680326504,Marechal Caio Calopsita Maruffa,1072,Casa,Belém,VISA teste,4929142369552760,0329,814,75045446402
alan.padovani@outlook.com,8cf2c2,Alan,Padovani,077353285,Marechal Júlia Starosta Moreira,286,Casa,Maceió,VISA teste,4916225556740820,0223,834,52137453817
dante.vicente@outlook.com,df4200,Dante,Vicente,428757231,Marechal Antonio de Starosta Dencker,17,Ap. 133,Curitibanos,VISA teste,4716697509786700,0126,539,10261638526
luna.cremonezi@outlook.com,7073bb,Luna,Cremonezi,280621400,Coronel Luiz da Yamada Queiroz,75,Casa,Maceió,VISA teste,4929554213240560,0225,922,41631008510
sandra.kniss@outlook.com,215a6b,Sandra,Kniss,505334321,Marechal Aline da Moreira Krum,1094,Casa,Santa Maria,VISA teste,4532881075706690,0329,393,53116320581
ossian.barreto@outlook.com,13a295,Ossian,Barreto,034008064,Coronel Mariana Meneghel Krum,1772,Ap. 118,Florianópolis,VISA teste,4532869017367860,1229,788,04167113632
amadeus.dudeque@gmail.com,13648e,Amadeus,Dudeque,863563743,Marechal Mato Grosso do Sul,103,Casa,Porto Alegre,VISA teste,4539542346279350,0124,744,52542743464
roberto.krum@bol.com.br,a8ba6d,Roberto,Krum,867848810,Marechal Isabella Moreira Olini,222,Ap. 16,Maceió,VISA teste,4929373783993920,0121,877,76585466441
josé.lopes@outlook.com,4163a0,José,Lopes,656313768,Coronel Luna da Yamada Rodrigues,503,Casa,Campo Grande,VISA teste,4716583656377860,0024,707,51711875867
marcus.rodrigues@gmail.com,3fbf20,Marcus,Rodrigues,165885052,Coronel Ada da Iboshi Lopes,1392,Casa,Campo Largo,VISA teste,4929156012673990,1027,293,60818242638
andré.kawasaki@bol.com.br,562537,André,Kawasaki,713163801,Marechal Amazonas,138,Ap. 52,Maceió,VISA teste,4916767879803930,1029,451,16771228000
sílvio.kovalski@bol.com.br,dd4dbc,Sílvio,Kovalski,566538747,Presidente Fernando Moreira Strozzi,1012,Casa,Belém,VISA teste,4929628119047760,0121,193,12702056687
guilherme.harres@outlook.com,ee2e9d,Guilherme,Harres,105457726,Coronel Eduardo da Martins Starosta,19,Casa,Porto Seguro,VISA teste,4929999813728000,0728,259,01041422701
sílvio.calopsita@bol.com.br,0c0ad6,Sílvio,Calopsita,676275816,Presidente Mato Grosso do Sul,1366,Casa,Curitiba,VISA teste,4486363334219680,1125,337,26241285142
alan.moreira@outlook.com,6009a8,Alan,Moreira,057331654,Coronel Pedro de Dencker Queiroz,1007,Ap. 184,Salvador,VISA teste,4532313733771380,0925,051,28613278732
edson.queiroz@outlook.com,23afc8,Edson,Queiroz,335006466,Coronel Amapá,1232,Casa,Cuiabá,VISA teste,4486535597799390,0427,807,31778787242
roberto.barreto@outlook.com,770eeb,Roberto,Barreto,157120462,Presidente Carolina Ameixa Queiroz,1592,Ap. 118,Manaus,VISA teste,4556058550815230,1226,604,07026361763
eduardo.kruger@outlook.com,704906,Eduardo,Kruger,270356501,Marechal Maria da Olini Gallice,1771,Ap. 25,Belém,VISA teste,4648153248434050,0821,002,81744042010
luis.gallice@outlook.com,5cfdff,Luis,Gallice,117160722,Presidente Alan Queiroz Martins,324,Ap. 60,Porto Alegre,VISA teste,4795766860368250,0328,687,08456830070
antonio.schumacher@gmail.com,900ccc,Antonio,Schumacher,125372747,Presidente Fernando de Schumacher Strozzi,869,Ap. 154,Curitibanos,VISA teste,4259778452384190,0825,244,77874827726
alan.gil@outlook.com,0252e4,Alan,Gil,643204103,Coronel Luna Meneghel Moreira,1000,Casa,Belo Horizonte,VISA teste,4041249796449170,1127,820,25876850548
silvana.rodrigues@gmail.com,be711c,Silvana,Rodrigues,462106034,Marechal Isabella da Harres Padovani,290,Casa,Belo Horizonte,VISA teste,4486657267781610,1225,100,31540662701
caio.kovalski@gmail.com,5e313e,Caio,Kovalski,574156376,Coronel Daniel de Souza Pedri,1578,Casa,Palotina,VISA teste,4532085623884200,1024,136,12574565103
roberto.pedri@bol.com.br,8c2e22,Roberto,Pedri,367768543,Presidente Marcus de Gomes Kawasaki,98,Ap. 199,Divinópolis,VISA teste,4929514342843470,0923,720,04271084458
edson.barreto@bol.com.br,83f4dd,Edson,Barreto,808352253,Marechal Eloisa da Iboshi Calopsita,712,Casa,São Paulo,VISA teste,4486241893836110,0825,490,63487451632
ossian.rodrigues@outlook.com,e7ae14,Ossian,Rodrigues,237518338,Coronel Minas Gerais,1427,Ap. 150,Aracaju,VISA teste,4929739468739680,0324,210,55325801062
dante.padovani@outlook.com,4adf45,Dante,Padovani,247352667,Marechal Ada Handa Martins,1733,Ap. 92,Manaus,VISA teste,4539175936646040,1027,964,57811516435
carolina.pedri@bol.com.br,32deac,Carolina,Pedri,423183605,Coronel Maria de Kruger Olini,1355,Ap. 138,Salvador,VISA teste,4716014138248260,0923,335,05056766587
carolina.campos@outlook.com,13c6e9,Carolina,Campos,721748310,Coronel Espírito Santo,1283,Casa,Monte Alegre do Sul,VISA teste,4916376463788640,1023,793,07373053647
guilherme.megumi@gmail.com,f39324,Guilherme,Megumi,817834161,Presidente Carolina de Kovalski Padovani,642,Casa,Nova Serrana,VISA teste,4916325117018310,0326,930,54678182063
andré.gallice@outlook.com,74e03f,André,Gallice,833604752,Marechal Marcos Dencker Sousa,405,Casa,Maceió,VISA teste,4024007113772180,0828,140,86302583562
elaini.gallice@bol.com.br,006f00,Elaini,Gallice,653384100,Marechal Bahia,1323,Casa,Santa Maria,VISA teste,4539769128226690,0521,108,26437078365
dante.kniss@gmail.com,5533ba,Dante,Kniss,261432537,Marechal Alan Calopsita Dudeque,444,Casa,Divinópolis,VISA teste,4916833047106100,0322,200,51463075263
eduarda.moreira@gmail.com,2be400,Eduarda,Moreira,250180833,Marechal Carolina da Kniss Maruffa,1574,Ap. 77,Itapoá,VISA teste,4024007148089810,1121,929,44170242504
sílvio.souza@gmail.com,e982f6,Sílvio,Souza,577542575,Marechal Edson Harres Krajuska,1831,Casa,Curitiba,VISA teste,4716812033079320,0029,480,46848137231
daniel.queiroz@gmail.com,ee8028,Daniel,Queiroz,138372428,Marechal Marcus Kruger Shinohata,134,Ap. 105,Vitória,VISA teste,4486946050045750,0022,142,83234618337
guilherme.ameixa@gmail.com,58b2e9,Guilherme,Ameixa,614734844,Coronel Fernando Lopes Yamada,1416,Ap. 25,Maceió,VISA teste,4556294631827970,1027,267,14843637177
andré.queiroz@outlook.com,757323,André,Queiroz,730485457,Presidente Mariana de Pereira Moreira,938,Ap. 86,Maceió,VISA teste,4556210419256760,1022,286,77765033370
ada.meneghel@outlook.com,360fc5,Ada,Meneghel,166008188,Presidente Daniel Rodrigues Padovani,704,Casa,Rio de Janeiro,VISA teste,4556161114250200,1127,486,86807678312
dante.cremonezi@outlook.com,1baec8,Dante,Cremonezi,231826042,Marechal Ossian da Maruffa Gomes,1178,Ap. 97,Aracaju,VISA teste,4532094037351780,0623,690,31748138377
sandra.cremonezi@gmail.com,81772c,Sandra,Cremonezi,124770461,Marechal Rio de Janeiro,1842,Casa,Porto Seguro,VISA teste,4916174341067300,0222,559,67260064514
guilherme.kniss@bol.com.br,5eba74,Guilherme,Kniss,253817364,Coronel José da Padovani Megumi,1040,Ap. 152,Nova Serrana,VISA teste,4556274060846650,0528,094,48424224886
antonio.moreira@outlook.com,37ef10,Antonio,Moreira,443161484,Marechal Antonio Yamada Iboshi,1105,Casa,Itapoá,VISA teste,4716380713072460,0422,328,08256084482
marcus.martins@gmail.com,b0e46f,Marcus,Martins,213245085,Presidente Alan Kniss Franco,239,Ap. 13,Maceió,VISA teste,4716028509460330,0121,041,43314453163
luiz.dencker@outlook.com,050a49,Luiz,Dencker,414603468,Marechal Alan Gomes Iboshi,1239,Casa,Vitória,VISA teste,4486385933572960,0422,809,27457052734
andré.yamada@gmail.com,71cbfc,André,Yamada,683210010,Coronel Mato Grosso do Sul,1181,Casa,Campo Largo,VISA teste,4556966813878750,0024,129,21052276823
carolina.olini@outlook.com,9b19d9,Carolina,Olini,077870056,Presidente Thiago Martins Krajuska,1216,Ap. 90,Santa Maria,VISA teste,4486217544791110,0024,176,21102068657
marcus.kawasaki@outlook.com,e8bd50,Marcus,Kawasaki,407783212,Presidente Carolina Lopes Gomes,626,Casa,Palotina,VISA teste,4486298604269460,1028,681,13866358461
júlia.moreira@outlook.com,1d2d90,Júlia,Moreira,730682258,Coronel José Schumacher Maruffa,874,Ap. 52,Curitibanos,VISA teste,4539414766399260,0728,743,43635266470
enzo.kruger@gmail.com,8f2ee3,Enzo,Kruger,357081580,Marechal Silvana Martins Dudeque,1927,Ap. 16,Monte Alegre do Sul,VISA teste,4556840938682180,0523,471,54381270231
dante.meneghel@outlook.com,c643f8,Dante,Meneghel,186766862,Coronel Daniel de Handa Lopes,106,Ap. 125,Curitiba,VISA teste,4716109517755830,0622,788,37618425862
guilherme.shinohata@bol.com.br,319a32,Guilherme,Shinohata,867327478,Coronel Thiago Franco Pereira,1753,Casa,Belo Horizonte,VISA teste,4532765652930900,0222,183,45763210714
aline.shinohata@bol.com.br,260685,Aline,Shinohata,237781223,Marechal Livia da Handa Shinohata,336,Ap. 104,Porto Alegre,VISA teste,4532618354404890,0829,305,66205572531
jorge.pereira@gmail.com,5d25e5,Jorge,Pereira,850155468,Presidente Eduardo da Kniss Gallice,752,Casa,São Paulo,VISA teste,4556195096999680,0524,710,11057416284
elaini.calopsita@outlook.com,0a4973,Elaini,Calopsita,854121851,Marechal Livia Gomes Moreira,1281,Ap. 13,São Paulo,VISA teste,4916530823987190,0224,966,00612116053
ossian.dencker@outlook.com,a60ba3,Ossian,Dencker,705235613,Presidente Luis Kawasaki Queiroz,1875,Ap. 10,Aracaju,VISA teste,4929387335025610,0124,464,28777306063
guilherme.shinohata@gmail.com,319a32,Guilherme,Shinohata,880861782,Marechal Guilherme de Calopsita Gallice,645,Ap. 172,Itapoá,VISA teste,4539384276396090,0725,192,52011340440
júlia.olini@bol.com.br,eddda8,Júlia,Olini,653027860,Coronel Edson Padovani Kruger,1912,Ap. 55,Palotina,VISA teste,4486654862869580,0623,963,84527685735
luiz.schumacher@outlook.com,048fd4,Luiz,Schumacher,247240303,Marechal Espírito Santo,1824,Ap. 77,Itapoá,VISA teste,4556585662917840,0027,960,38366027025
isabella.campos@outlook.com,f58691,Isabella,Campos,501888642,Marechal José Strozzi Vicente,1472,Ap. 91,Santa Maria,VISA teste,4556169149449100,0322,855,24154508111
fernando.gallice@outlook.com,4b74ac,Fernando,Gallice,781125362,Presidente Amapá,796,Ap. 121,Santa Maria,VISA teste,4024007174285550,0325,196,68264543501
carolina.harres@gmail.com,9c6e4c,Carolina,Harres,484020783,Presidente André da Lopes Kawasaki,975,Casa,Vitória,VISA teste,4556489203888470,0422,130,58625631031
pedro.rodrigues@bol.com.br,9d59a2,Pedro,Rodrigues,507440481,Coronel Sergipe,1682,Ap. 11,Palotina,VISA teste,4716445639216240,0022,423,85023235161
jorge.kruger@outlook.com,958e25,Jorge,Kruger,005126613,Coronel Pará,636,Ap. 167,Rio de Janeiro,VISA teste,4916938019101120,0128,407,67320281357
antonio.starosta@outlook.com,4dde74,Antonio,Starosta,046810517,Presidente Pedro Pera Rodrigues,880,Ap. 105,Rio de Janeiro,VISA teste,4916951120715780,0221,762,80011807015
roberto.kovalski@outlook.com,49c93a,Roberto,Kovalski,040055501,Presidente Natalie de Maruffa Pedri,97,Ap. 124,Vitória,VISA teste,4716089804959000,0724,795,65876016638
maria.calopsita@outlook.com,727ccf,Maria,Calopsita,080773760,Coronel Eloisa Andrade Padovani,1529,Casa,Monte Alegre do Sul,VISA teste,4556194042905790,0824,033,38213416883
marcos.harres@outlook.com,66ea19,Marcos,Harres,878401641,Coronel Guilherme Andrade Sousa,1617,Ap. 106,Porto Alegre,VISA teste,4539976467811430,1221,445,82308330627
elaini.cremonezi@outlook.com,154db7,Elaini,Cremonezi,213247545,Presidente Amazonas,1190,Ap. 180,Manaus,VISA teste,4556210813471670,0826,464,85724811734
marcus.pereira@outlook.com,aa427a,Marcus,Pereira,356021368,Marechal Paraná,1967,Ap. 157,Monte Alegre do Sul,VISA teste,4716580444970560,0627,526,51021712377
silvana.strozzi@gmail.com,d4320f,Silvana,Strozzi,765235017,Coronel Eduarda Olini Dudeque,1251,Ap. 176,Campo Grande,VISA teste,4988446610399510,0024,880,18057411268
livia.gil@bol.com.br,c5e955,Livia,Gil,582203464,Presidente Amazonas,109,Casa,Curitiba,VISA teste,4916641692928870,0724,411,54123446726
luis.campos@outlook.com,872ccb,Luis,Campos,822621400,Presidente Ada da Meneghel Krajuska,1506,Casa,Florianópolis,VISA teste,4532306057164280,0723,287,85751310013
laura.olini@outlook.com,f329ba,Laura,Olini,564818884,Presidente Amadeus Lopes Handa,306,Ap. 34,Vitória,VISA teste,4289942487100730,0325,904,06582887828
júlia.iboshi@bol.com.br,0d83b6,Júlia,Iboshi,454677231,Marechal Caio Iboshi Yamada,1348,Casa,Cuiabá,VISA teste,4556188764431900,0322,366,21818876235
luis.lopes@outlook.com,1f9362,Luis,Lopes,817751775,Coronel Eloisa Andrade Ameixa,1578,Ap. 153,Salvador,VISA teste,4486959338208670,0223,584,37402718503
silvana.moreira@outlook.com,aa8dd6,Silvana,Moreira,635134461,Presidente Silvana Vicente Shinohata,1400,Casa,Maceió,VISA teste,4486461170870870,0129,063,66352522130
mariana.calopsita@outlook.com,5ebd3e,Mariana,Calopsita,112474560,Coronel Amadeus de Yamada Starosta,1506,Casa,Rio de Janeiro,VISA teste,4024007124377770,1025,980,31836862300
elaini.ameixa@bol.com.br,0a6846,Elaini,Ameixa,314728558,Coronel Eduarda Moreira Meneghel,111,Ap. 99,Campo Grande,VISA teste,4716910078301550,1029,689,51273886472
edson.andrade@bol.com.br,93db08,Edson,Andrade,618006014,Presidente José de Campos Meneghel,851,Casa,Aracaju,VISA teste,4539221793047930,0825,156,25711853206
natalie.lopes@bol.com.br,ea7ca7,Natalie,Lopes,438522425,Presidente Enzo de Iboshi Vicente,1640,Ap. 81,Maceió,VISA teste,4716329035924120,0123,490,22635313612
luis.kniss@outlook.com,9ccd14,Luis,Kniss,331714538,Marechal Eduardo Lopes Queiroz,331,Ap. 32,Cuiabá,VISA teste,4060057896505500,0526,413,77334408703
